id|analyte_name_original|fk_analyzed_chemical_id|figure_name|figure_series_identifier|author_comment|time_units_original|conc_units_original|conc_units_normalized|log_concentration_values|loq|loq_units|analytical_method_detail|n_subjects_in_series|fk_subject_id|conc_medium_original|conc_medium_normalized|curator_comment|fk_study_id|radiolabeled|analyte_dtxsid|analyte_casrn|test_substance_dtxsid|test_substance_casrn|fk_test_chemical_id
15012|Di-n-butyl phthalate|38||D480AB2||min|ug/mL||||||1|33798|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15013|Di-n-butyl phthalate|38||D480AB3||min|ug/mL||||||1|33799|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15014|Di-n-butyl phthalate|38||D5AB1||min|ug/mL||||||1|33800|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15015|Di-n-butyl phthalate|38||D5AB2||min|ug/mL||||||1|33801|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15016|Di-n-butyl phthalate|38||D5AB3||min|ug/mL||||||1|33802|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15017|Di-n-butyl phthalate|38||D600AB1||min|ug/mL||||||1|33803|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15018|Di-n-butyl phthalate|38||D600AB2||min|ug/mL||||||1|33804|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15019|Di-n-butyl phthalate|38||D600AB3||min|ug/mL||||||1|33805|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15020|Di-n-butyl phthalate|38||D60AB2||min|ug/mL||||||1|33806|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15021|Di-n-butyl phthalate|38||D60AB3||min|ug/mL||||||1|33807|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15022|Di-n-butyl phthalate|38||D60AB4||min|ug/mL||||||1|33808|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15023|Di-n-butyl phthalate|38||D90AB1||min|ug/mL||||||1|33809|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15024|Di-n-butyl phthalate|38||D90AB2||min|ug/mL||||||1|33810|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15025|Di-n-butyl phthalate|38||D90AB3||min|ug/mL||||||1|33811|Plasma|plasma||1684||DTXSID2021781|84-74-2|DTXSID2021781|84-74-2|38
15026|2,4-Dichlorophenoxyacetic acid|68||W1||min|ug/mL||||||1|36297|Plasma|plasma||1784||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15027|2,4-Dichlorophenoxyacetic acid|68||W2||min|ug/mL||||||1|36298|Plasma|plasma||1784||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15028|2,4-Dichlorophenoxyacetic acid|68||W3||min|ug/mL||||||1|36299|Plasma|plasma||1784||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15029|2,4-Dichlorophenoxyacetic acid|68||AA1||min|ug/mL||||||1|36300|Plasma|plasma||1785||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15030|2,4-Dichlorophenoxyacetic acid|68||AA2||min|ug/mL||||||1|36301|Plasma|plasma||1785||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15031|2,4-Dichlorophenoxyacetic acid|68||AA3||min|ug/mL||||||1|36302|Plasma|plasma||1785||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15032|2,4-Dichlorophenoxyacetic acid|68||P1||min|ug/mL||||||1|36303|Plasma|plasma||1786||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15033|2,4-Dichlorophenoxyacetic acid|68||P3||min|ug/mL||||||1|36304|Plasma|plasma||1786||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15034|2,4-Dichlorophenoxyacetic acid|68||P4||min|ug/mL||||||1|36305|Plasma|plasma||1786||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15035|2,4-Dichlorophenoxyacetic acid|68||R1||min|ug/mL||||||1|36306|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15036|2,4-Dichlorophenoxyacetic acid|68||R2||min|ug/mL||||||1|36307|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15037|2,4-Dichlorophenoxyacetic acid|68||R3||min|ug/mL||||||1|36308|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15038|2,4-Dichlorophenoxyacetic acid|68||T2||min|ug/mL||||||1|36309|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15039|2,4-Dichlorophenoxyacetic acid|68||T3||min|ug/mL||||||1|36310|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15040|2,4-Dichlorophenoxyacetic acid|68||T5||min|ug/mL||||||1|36311|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15041|2,4-Dichlorophenoxyacetic acid|68||U1||min|ug/mL||||||1|36312|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15042|2,4-Dichlorophenoxyacetic acid|68||U2||min|ug/mL||||||1|36313|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15043|2,4-Dichlorophenoxyacetic acid|68||U3||min|ug/mL||||||1|36314|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15044|2,4-Dichlorophenoxyacetic acid|68||X1||min|ug/mL||||||1|36315|Plasma|plasma||1789||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15045|2,4-Dichlorophenoxyacetic acid|68||X2||min|ug/mL||||||1|36316|Plasma|plasma||1789||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15046|2,4-Dichlorophenoxyacetic acid|68||X4||min|ug/mL||||||1|36317|Plasma|plasma||1789||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15047|2,4-Dichlorophenoxyacetic acid|68||Y1||min|ug/mL||||||1|36318|Plasma|plasma||1790||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15048|2,4-Dichlorophenoxyacetic acid|68||Y2||min|ug/mL||||||1|36319|Plasma|plasma||1790||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15049|2,4-Dichlorophenoxyacetic acid|68||Y3||min|ug/mL||||||1|36320|Plasma|plasma||1790||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15050|2,4-Dichlorophenoxyacetic acid|68||Z1||min|ug/mL||||||1|36321|Plasma|plasma||1791||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15051|2,4-Dichlorophenoxyacetic acid|68||Z2||min|ug/mL||||||1|36322|Plasma|plasma||1791||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15052|2,4-Dichlorophenoxyacetic acid|68||Z3||min|ug/mL||||||1|36323|Plasma|plasma||1791||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15057|2,4-Dichlorophenoxyacetic acid|68||P2||min|ug/mL||||||1|36328|Plasma|plasma||1786||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15059|2,4-Dichlorophenoxyacetic acid|68||Q1||min|ug/mL||||||1|36330|Plasma|plasma||1792||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15060|2,4-Dichlorophenoxyacetic acid|68||Q2||min|ug/mL||||||1|36331|Plasma|plasma||1792||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15061|2,4-Dichlorophenoxyacetic acid|68||Q3||min|ug/mL||||||1|36332|Plasma|plasma||1792||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15065|2,4-Dichlorophenoxyacetic acid|68||S1||min|ug/mL||||||1|36336|Plasma|plasma||1793||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15066|2,4-Dichlorophenoxyacetic acid|68||S2||min|ug/mL||||||1|36337|Plasma|plasma||1793||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15067|2,4-Dichlorophenoxyacetic acid|68||S3||min|ug/mL||||||1|36338|Plasma|plasma||1793||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15069|2,4-Dichlorophenoxyacetic acid|68||T7||min|ug/mL||||||1|36340|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15070|2,4-Dichlorophenoxyacetic acid|68||T8||min|ug/mL||||||1|36341|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15074|2,4-Dichlorophenoxyacetic acid|68||V1||min|ug/mL||||||1|36345|Plasma|plasma||1794||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15075|2,4-Dichlorophenoxyacetic acid|68||V2||min|ug/mL||||||1|36346|Plasma|plasma||1794||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15076|2,4-Dichlorophenoxyacetic acid|68||V3||min|ug/mL||||||1|36347|Plasma|plasma||1794||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15082|2,4-Dichlorophenoxyacetic acid|68||X3||min|ug/mL||||||1|36353|Plasma|plasma||1789||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15092|2,4-Dichlorophenoxyacetic acid|68||T1||min|ug/mL||||||1|36363|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15121|2,4-Dichlorophenoxyacetic acid|68||T4||min|ug/mL||||||1|36392|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15127|2,4-Dichlorophenoxyacetic acid|68||V4||min|ug/mL||||||1|36398|Plasma|plasma||1794||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15157|2,4-Dichlorophenoxyacetic acid|68||V5||min|ug/mL||||||1|36428|Plasma|plasma||1794||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15163|2,4-Dichlorophenoxyacetic acid|68||Y4||min|ug/mL||||||1|36434|Plasma|plasma||1790||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15178|2,4-Dichlorophenoxyacetic acid|68||Q4||min|ug/mL||||||1|36449|Plasma|plasma||1792||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15277|2,4-Dichlorophenoxyacetic acid|68||Z4||min|ug/mL||||||1|36548|Plasma|plasma||1791||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15307|2,4-Dichlorophenoxyacetic acid|68||T6||min|ug/mL||||||1|36578|Plasma|plasma||1788||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15344|2,4-Dichlorophenoxyacetic acid|68||R4||min|ug/mL||||||1|36615|Plasma|plasma||1787||DTXSID0020442|94-75-7|DTXSID0020442|94-75-7|68
15448|Nitrite|42||1||min|ug/mL||||||1|33423|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15449|Nitrite|42||2||min|ug/mL||||||1|33424|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15450|Nitrite|42||3||min|ug/mL||||||1|33425|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15451|Nitrite|42||4||min|ug/mL||||||1|33426|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15452|Nitrite|42||5||min|ug/mL||||||1|33427|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15453|Nitrite|42||6||min|ug/mL||||||1|33428|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15454|Nitrite|42||7||min|ug/mL||||||1|33429|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15455|Nitrite|42||8||min|ug/mL||||||1|33430|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15456|Nitrite|42||9||min|ug/mL||||||1|33431|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15457|Nitrite|42||10||min|ug/mL||||||1|33432|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15458|Nitrite|42||11||min|ug/mL||||||1|33433|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15459|Nitrite|42||12||min|ug/mL||||||1|33434|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15460|Nitrite|42||13||min|ug/mL||||||1|33435|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15461|Nitrite|42||14||min|ug/mL||||||1|33436|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15462|Nitrite|42||15||min|ug/mL||||||1|33437|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15463|Nitrite|42||16||min|ug/mL||||||1|33438|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15464|Nitrite|42||17||min|ug/mL||||||1|33439|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15465|Nitrite|42||18||min|ug/mL||||||1|33440|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15466|Nitrite|42||19||min|ug/mL||||||1|33441|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15467|Nitrite|42||20||min|ug/mL||||||1|33442|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15468|Nitrite|42||21||min|ug/mL||||||1|33443|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15469|Nitrite|42||22||min|ug/mL||||||1|33444|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15470|Nitrite|42||23||min|ug/mL||||||1|33445|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15471|Nitrite|42||24||min|ug/mL||||||1|33446|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15472|Nitrite|42||25||min|ug/mL||||||1|33447|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15473|Nitrite|42||26||min|ug/mL||||||1|33448|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15474|Nitrite|42||27||min|ug/mL||||||1|33449|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15475|Nitrite|42||28||min|ug/mL||||||1|33450|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15476|Nitrite|42||29||min|ug/mL||||||1|33451|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15477|Nitrite|42||30||min|ug/mL||||||1|33452|Plasma|plasma||1701||DTXSID5024219|14797-65-0|DTXSID5024219|14797-65-0|42
15478|DL-Camphor|69||C15O2_C360O2||min|ng/mL||||||1|36719|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15479|DL-Camphor|69||C15O3_C360O3||min|ng/mL||||||1|36720|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15480|DL-Camphor|69||C15O4_C90O1||min|ng/mL||||||1|36721|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15481|DL-Camphor|69||C15P1_C360P1||min|ng/mL||||||1|36722|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15482|DL-Camphor|69||C15P2_C360P2||min|ng/mL||||||1|36723|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15483|DL-Camphor|69||C15P3_C360P3||min|ng/mL||||||1|36724|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15484|DL-Camphor|69||C240P1||min|ng/mL||||||1|36725|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15485|DL-Camphor|69||C30O1_C240O1||min|ng/mL||||||1|36726|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15486|DL-Camphor|69||C30O2_C240O2||min|ng/mL||||||1|36727|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15487|DL-Camphor|69||C30O3_C240O3||min|ng/mL||||||1|36728|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15488|DL-Camphor|69||C30P2_C240P2||min|ng/mL||||||1|36729|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15489|DL-Camphor|69||C30P3_C240P3||min|ng/mL||||||1|36730|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15490|DL-Camphor|69||C30P4_C90P1||min|ng/mL||||||1|36731|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15491|DL-Camphor|69||C360O1||min|ng/mL||||||1|36732|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15492|DL-Camphor|69||C45O1_C480O1||min|ng/mL||||||1|36733|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15493|DL-Camphor|69||C45O2_C480O2||min|ng/mL||||||1|36734|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15494|DL-Camphor|69||C45O3_C480O3||min|ng/mL||||||1|36735|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15495|DL-Camphor|69||C45P1_C480P1||min|ng/mL||||||1|36736|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15496|DL-Camphor|69||C45P2_C480P2||min|ng/mL||||||1|36737|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15497|DL-Camphor|69||C45P3_C480P3||min|ng/mL||||||1|36738|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15498|DL-Camphor|69||C5O1_C120O1||min|ng/mL||||||1|36739|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15499|DL-Camphor|69||C5O2_C120O2||min|ng/mL||||||1|36740|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15500|DL-Camphor|69||C5O3_C120O3||min|ng/mL||||||1|36741|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15501|DL-Camphor|69||C5P1_C120P1||min|ng/mL||||||1|36742|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15502|DL-Camphor|69||C5P2_C120P2||min|ng/mL||||||1|36743|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15503|DL-Camphor|69||C5P3_C120P3||min|ng/mL||||||1|36744|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15504|DL-Camphor|69||C60O2_C600O2||min|ng/mL||||||1|36745|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15505|DL-Camphor|69||C60O3_C600O3||min|ng/mL||||||1|36746|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15506|DL-Camphor|69||C60O4_C600O4||min|ng/mL||||||1|36747|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15507|DL-Camphor|69||C60P1_C600P1||min|ng/mL||||||1|36748|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15508|DL-Camphor|69||C60P2_C600P2||min|ng/mL||||||1|36749|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15509|DL-Camphor|69||C60P3_C600P3||min|ng/mL||||||1|36750|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15510|DL-Camphor|69||C90O2||min|ng/mL||||||1|36751|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15511|DL-Camphor|69||C90O3||min|ng/mL||||||1|36752|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15512|DL-Camphor|69||C90P1||min|ng/mL||||||1|36753|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15513|DL-Camphor|69||C90P3||min|ng/mL||||||1|36754|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15514|DL-Camphor|69||C90P4||min|ng/mL||||||1|36755|Plasma|plasma||1795||DTXSID5030955|76-22-2|DTXSID5030955|76-22-2|69
15515|Anthraquinone|70||101||min|ug/mL||||||1|33920|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15516|Anthraquinone|70||102||min|ug/mL||||||1|33921|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15517|Anthraquinone|70||103||min|ug/mL||||||1|33922|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15518|Anthraquinone|70||104||min|ug/mL||||||1|33923|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15519|Anthraquinone|70||105||min|ug/mL||||||1|33924|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15520|Anthraquinone|70||107||min|ug/mL||||||1|33926|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15521|Anthraquinone|70||108||min|ug/mL||||||1|33927|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15522|Anthraquinone|70||109||min|ug/mL||||||1|33928|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15523|Anthraquinone|70||110||min|ug/mL||||||1|33929|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15524|Anthraquinone|70||111||min|ug/mL||||||1|33930|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15525|Anthraquinone|70||112||min|ug/mL||||||1|33931|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15526|Anthraquinone|70||113||min|ug/mL||||||1|33932|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15527|Anthraquinone|70||114||min|ug/mL||||||1|33933|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15528|Anthraquinone|70||117||min|ug/mL||||||1|33936|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15529|Anthraquinone|70||152||min|ug/mL||||||1|33970|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15530|Anthraquinone|70||153||min|ug/mL||||||1|33971|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15531|Anthraquinone|70||155||min|ug/mL||||||1|33973|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15532|Anthraquinone|70||157||min|ug/mL||||||1|33975|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15533|Anthraquinone|70||158||min|ug/mL||||||1|33976|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15534|Anthraquinone|70||159||min|ug/mL||||||1|33977|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15535|Anthraquinone|70||160||min|ug/mL||||||1|33978|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15536|Anthraquinone|70||161||min|ug/mL||||||1|33979|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15537|Anthraquinone|70||162||min|ug/mL||||||1|33980|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15538|Anthraquinone|70||163||min|ug/mL||||||1|33981|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15539|Anthraquinone|70||164||min|ug/mL||||||1|33982|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15540|Anthraquinone|70||165||min|ug/mL||||||1|34852|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15541|Anthraquinone|70||166||min|ug/mL||||||1|33983|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15542|Anthraquinone|70||167||min|ug/mL||||||1|33984|Plasma|plasma||1796||DTXSID3020095|84-65-1|DTXSID3020095|84-65-1|70
15543|Free Carbon disulfide|71||Rat 1||min|ug/g||||||1|36784|Plasma|plasma||1797||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15544|Free Carbon disulfide|71||Rat 2||min|ug/g||||||1|36785|Plasma|plasma||1797||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15545|Free Carbon disulfide|71||Rat 3||min|ug/g||||||1|36786|Plasma|plasma||1797||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15546|Free Carbon disulfide|71||Rat 4||min|ug/g||||||1|36787|Plasma|plasma||1798||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15547|Free Carbon disulfide|71||Rat 5||min|ug/g||||||1|36788|Plasma|plasma||1798||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15548|Free Carbon disulfide|71||Rat 6||min|ug/g||||||1|36789|Plasma|plasma||1798||DTXSID6023947|75-15-0|DTXSID6023947|75-15-0|71
15549|Oxymetholone|72||B-10||min|ug/mL||||||1|36790|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15550|Oxymetholone|72||B-120||min|ug/mL||||||1|36791|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15551|Oxymetholone|72||B-20||min|ug/mL||||||1|36792|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15552|Oxymetholone|72||B-30||min|ug/mL||||||1|36793|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15553|Oxymetholone|72||B-5||min|ug/mL||||||1|36794|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15554|Oxymetholone|72||B-60||min|ug/mL||||||1|36795|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
15555|Oxymetholone|72||D-10||min|ug/mL||||||1|36796|Plasma|plasma||1799||DTXSID5023794|434-07-1|DTXSID5023794|434-07-1|72
