,fk_series_id,time_original,conc_original,conc_sd_original,conc_lower_bound_original,conc_upper_bound_original,no_conc_val_type,time_hr,conc,conc_sd,conc_lower_bound,conc_upper_bound,analyte_name_original,fk_analyzed_chemical_id,author_comment,conc_units_normalized,analytical_method_detail,n_subjects_in_series,fk_subject_id,conc_medium_normalized,curator_comment,fk_study_id,radiolabeled,analyte_dtxsid,analyte_casrn,test_substance_dtxsid,test_substance_casrn,fk_test_chemical_id,fk_dosed_chemical_id,dose_level_normalized,administration_route_normalized,dose_duration,parameter_name,parameter_value,species,sex,age,age_category,notes,subtype,height,weight,weight_kg,weight_estimated,series_length
5145,598,7.9661733615222,0.983211360589968,,,,,7.96617,0.07287,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,19.9429084374,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,9
5146,598,9.97040169133192,0.936669875484364,,,,,9.9704,0.06942,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,19.9429084374,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,9
5147,598,11.9492600422833,0.806414926284819,,,,,11.94926,0.05977,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,19.9429084374,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,9
5148,598,23.9492600422833,0.268248053771715,,,,,23.94926,0.01988,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,19.9429084374,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,9
5281,611,0.165588615782665,76.9959514357349,,,,,0.16558,6.78719,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5282,611,0.320827943078914,76.995951435735,,,,,0.32082,6.78719,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5283,611,0.507115135834411,51.4054510681061,,,,,0.50711,4.53139,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5284,611,0.664941785252264,33.249796439329,,,,,0.66494,2.93096,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5285,611,0.830530401034929,28.1540763746294,,,,,0.83053,2.48178,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5286,611,0.993531694695993,21.1684019499617,,,,,0.99353,1.86599,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5287,611,1.50840879689521,12.9534460634608,,,,,1.5084,1.14184,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5288,611,1.99482535575679,9.1413255198176,,,,,1.99482,0.8058,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5289,611,2.99870633893919,6.24987828493904,,,,,2.9987,0.55092,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5290,611,3.98965071151358,2.87551472795275,,,,,3.98965,0.25347,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5291,611,4.99611901681759,2.57365576850295,,,,,4.99611,0.22686,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5292,611,5.98965071151357,1.40955676028283,,,,,5.98965,0.12425,,,,methyl tert-butyl ether,29.0,,,,3.0,64,expired air,,1346,,DTXSID3020833,1634-04-4,DTXSID3020833,1634-04-4,29,29,0.199052,oral,,AUC,70.8223901575,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5293,612,0.16300129366106,1.33352143216331,,,,,0.163,0.09884,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5294,612,0.328589909443725,2.06167489940655,,,,,0.32858,0.15281,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5295,612,0.501940491591202,2.06167489940655,,,,,0.50194,0.15281,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5296,612,0.664941785252263,2.19656024559703,,,,,0.66494,0.1628,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5297,612,0.830530401034927,1.98161074563951,,,,,0.83053,0.14687,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5298,612,0.990944372574384,1.77358991656898,,,,,0.99094,0.13145,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5299,612,1.5006468305304,1.66467813489766,,,,,1.50064,0.12338,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5300,612,1.99482535575679,1.56245435707436,,,,,1.99482,0.1158,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5301,612,2.99353169469598,1.48992750512892,,,,,2.99353,0.11043,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5302,612,3.98965071151357,1.32299935673927,,,,,3.98965,0.09806,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5303,612,4.99094437257438,1.36559243083054,,,,,4.99094,0.10121,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5304,612,5.98965071151358,1.24175722982685,,,,,5.98965,0.09203,,,,tert-butyl alcohol,271.0,,,,3.0,64,expired air,,1346,,DTXSID8020204,,DTXSID3020833,,29,29,0.199052,oral,,AUC,8.87954792226,human,male,26-31 years old,adult,"asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,175-185 cm,62-93 kg,77.5,2.0,12
5314,615,0.0170454545454532,1.3169142513495,,,,,0.01704,0.13456,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1350,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,2.19511890854,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,3
5315,615,2.04545454545454,0.371300719259464,,,,,2.04545,0.03793,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1350,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,2.19511890854,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,3
5316,615,4.02272727272727,0.117173738496264,,,,,4.02272,0.01197,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1350,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,2.19511890854,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,3
5317,616,0.0170454545454563,1.86952557465242,,,,,0.01704,0.13856,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5318,616,2.04545454545454,1.68785247996539,,,,,2.04545,0.1251,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5319,616,4.02272727272727,1.62231294799761,,,,,4.02272,0.12024,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5320,616,6.03409090909091,1.16928221191312,,,,,6.03409,0.08666,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5321,616,7.96022727272726,1.09615781749539,,,,,7.96022,0.08124,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5322,616,9.9715909090909,0.770527651739135,,,,,9.97159,0.05711,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5323,616,11.9318181818181,0.904800055542208,,,,,11.93181,0.06706,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1350,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,15.3889917788,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,7
5333,619,0.0511363636363633,12.0493441371373,,,,,0.05113,1.2312,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5334,619,2.04545454545454,3.35357607474031,,,,,2.04545,0.34266,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5335,619,4.05681818181818,1.93618487403794,,,,,4.05681,0.19783,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5336,619,6.06818181818182,1.75310536401145,,,,,6.06818,0.17913,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5337,619,7.97727272727271,0.941025847458479,,,,,7.97727,0.09615,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5338,619,9.9715909090909,1.09998241784856,,,,,9.97159,0.11239,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5339,619,11.9829545454545,0.762166324318893,,,,,11.98295,0.07787,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5340,619,23.8977272727272,0.170780932513786,,,,,23.89772,0.01745,,,,ethyl tert-butyl ether,30.0,,,,6.0,63,blood,,1351,,DTXSID0025604,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,36.4267674858,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5341,620,0.0170454545454523,14.2863759678854,,,,,0.01704,1.0589,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5342,620,2.02840909090909,12.7791386020452,,,,,2.0284,0.94718,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5343,620,4.02272727272727,11.0215713868303,,,,,4.02272,0.81691,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5344,620,6.03409090909088,9.27714987196604,,,,,6.03409,0.68762,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5345,620,7.97727272727272,8.40051241221685,,,,,7.97727,0.62264,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5346,620,9.9715909090909,6.1856557053905,,,,,9.97159,0.45848,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5347,620,11.9829545454545,5.87995090039941,,,,,11.98295,0.43582,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5348,620,23.9147727272727,2.66743502877745,,,,,23.91477,0.19771,,,,tert-butyl alcohol,271.0,,,,6.0,63,blood,,1351,,DTXSID8020204,,DTXSID0025604,,30,30,,inhalation,4 hr,AUC,166.213719857,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,8
5449,635,0.0,0.588723679736898,,,,,0.0,0.06015,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5450,635,2.02159616789803,0.208249549602057,,,,,2.02159,0.02127,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5451,635,4.00811886011204,0.138545658237963,,,,,4.00811,0.01415,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5452,635,6.01997239587562,0.110725535060922,,,,,6.01997,0.01131,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5453,635,10.0139644393927,0.0849578551824922,,,,,10.01396,0.00868,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5454,635,12.0523666477226,0.0736642272124014,,,,,12.05236,0.00752,,,,tert-amyl methyl ether,27.0,,,,6.0,63,blood,,1354,,DTXSID8024521,994-05-8,DTXSID8024521,994-05-8,27,27,,inhalation,4 hr,AUC,1.9532326073,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,6
5455,636,0.0216773564991484,0.960065547255405,,,,,0.02167,0.08462,,,,tert-amyl alcohol,267.0,,,,6.0,63,blood,,1354,,DTXSID0041436,,DTXSID8024521,,27,27,,inhalation,4 hr,AUC,3.03138180008,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,3
5456,636,2.00527725907282,0.815651097294248,,,,,2.00527,0.07189,,,,tert-amyl alcohol,267.0,,,,6.0,63,blood,,1354,,DTXSID0041436,,DTXSID8024521,,27,27,,inhalation,4 hr,AUC,3.03138180008,human,,26-38 years old,adult,"3 males, 3 females in each experiment, asked to refrain from alcohol/drugs and refueling cars for 2 days prior, healthy as judged by exam/chemistry, non/occasional smokers",,162-185 cm,56-93 kg,74.5,2.0,3
